Time,Width,Height,Base X,Base Y,Pos X,Pos Y,Diameter,Angle_X,Angle_Y
0.0007319450378417969,1200,675,593,609,192,665,49.28957748413086,-90,-9.423224918656786
0.1420738697052002,1200,675,593,609,191,665,52.92176818847656,-90,-5.436314397373849
0.2857379913330078,1200,675,593,609,190,665,52.522979736328125,-90,-5.860449026706533
0.4333209991455078,1200,675,593,609,190,665,51.650028228759766,-90,-6.800235353421243
